,stereo-name,orig-name,ext-stereo-smiles,stereo-smiles,chi,orig-inchi,charge,mult
1829,I3C6OOH1-4-A0,I3C6OOH1-4,CC[C@H]([CH2])CCOO,[CH2][C@@H](CC)CCOO,"InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h6-7H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h6-7H,2-5H2,1H3",0,2
1830,I3C6OOH1-4-A1,I3C6OOH1-4,CC[C@@H]([CH2])CCOO,[CH2][C@H](CC)CCOO,"InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h6-7H,2-5H2,1H3/t6-/m1/s1","InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h6-7H,2-5H2,1H3",0,2
1831,I3C6OOH1-4O2-A0,I3C6OOH1-4O2,CC[C@@H](CCOO)CO[O],CC[C@@H](CCOO)CO[O],"InChI=1S/C6H13O4/c1-2-6(5-10-8)3-4-9-7/h6-7H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H13O4/c1-2-6(5-10-8)3-4-9-7/h6-7H,2-5H2,1H3",0,2
1832,I3C6OOH1-4O2-A1,I3C6OOH1-4O2,CC[C@H](CCOO)CO[O],CC[C@H](CCOO)CO[O],"InChI=1S/C6H13O4/c1-2-6(5-10-8)3-4-9-7/h6-7H,2-5H2,1H3/t6-/m1/s1","InChI=1S/C6H13O4/c1-2-6(5-10-8)3-4-9-7/h6-7H,2-5H2,1H3",0,2
1833,I3C6OOH1-5-A0,I3C6OOH1-5,C[CH][C@H](C)CCOO,C[CH][C@H](C)CCOO,"InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h3,6-7H,4-5H2,1-2H3/t6-/m0/s1","InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h3,6-7H,4-5H2,1-2H3",0,2
1834,I3C6OOH1-5-A1,I3C6OOH1-5,C[CH][C@@H](C)CCOO,C[CH][C@@H](C)CCOO,"InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h3,6-7H,4-5H2,1-2H3/t6-/m1/s1","InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h3,6-7H,4-5H2,1-2H3",0,2
1835,I3C6OOH1-5O2-AA0,I3C6OOH1-5O2,C[C@@H](CCOO)[C@H](C)O[O],C[C@@H](CCOO)[C@H](C)O[O],"InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-7H,3-4H2,1-2H3/t5-,6-/m0/s1","InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-7H,3-4H2,1-2H3",0,2
1836,I3C6OOH1-5O2-AB0,I3C6OOH1-5O2,C[C@@H](CCOO)[C@@H](C)O[O],C[C@@H](CCOO)[C@@H](C)O[O],"InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-7H,3-4H2,1-2H3/t5-,6+/m0/s1","InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-7H,3-4H2,1-2H3",0,2
1837,I3C6OOH1-5O2-AB1,I3C6OOH1-5O2,C[C@H](CCOO)[C@H](C)O[O],C[C@H](CCOO)[C@H](C)O[O],"InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-7H,3-4H2,1-2H3/t5-,6+/m1/s1","InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-7H,3-4H2,1-2H3",0,2
1838,I3C6OOH1-5O2-AA1,I3C6OOH1-5O2,C[C@H](CCOO)[C@@H](C)O[O],C[C@H](CCOO)[C@@H](C)O[O],"InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-7H,3-4H2,1-2H3/t5-,6-/m1/s1","InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-7H,3-4H2,1-2H3",0,2
1839,I3C6OOH1-6-A0,I3C6OOH1-6,[CH2]C[C@H](C)CCOO,[CH2]C[C@H](C)CCOO,"InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h6-7H,1,3-5H2,2H3/t6-/m0/s1","InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h6-7H,1,3-5H2,2H3",0,2
1840,I3C6OOH1-6-A1,I3C6OOH1-6,[CH2]C[C@@H](C)CCOO,[CH2]C[C@@H](C)CCOO,"InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h6-7H,1,3-5H2,2H3/t6-/m1/s1","InChI=1S/C6H13O2/c1-3-6(2)4-5-8-7/h6-7H,1,3-5H2,2H3",0,2
1841,I3C6OOH1-6O2-A1,I3C6OOH1-6O2,C[C@H](CCOO)CCO[O],C[C@@H](CCO[O])CCOO,"InChI=1S/C6H13O4/c1-6(2-4-9-7)3-5-10-8/h6-7H,2-5H2,1H3/t6-/m1/s1","InChI=1S/C6H13O4/c1-6(2-4-9-7)3-5-10-8/h6-7H,2-5H2,1H3",0,2
1842,I3C6OOH1-6O2-A0,I3C6OOH1-6O2,C[C@@H](CCOO)CCO[O],C[C@H](CCO[O])CCOO,"InChI=1S/C6H13O4/c1-6(2-4-9-7)3-5-10-8/h6-7H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H13O4/c1-6(2-4-9-7)3-5-10-8/h6-7H,2-5H2,1H3",0,2
1843,I3C6OOH2-1-AA0,I3C6OOH2-1,CC[C@H](C)[C@H]([CH2])OO,[CH2][C@@H]([C@@H](C)CC)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,3-4H2,1-2H3/t5-,6-/m0/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,3-4H2,1-2H3",0,2
1844,I3C6OOH2-1-AB0,I3C6OOH2-1,CC[C@H](C)[C@@H]([CH2])OO,[CH2][C@H]([C@@H](C)CC)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,3-4H2,1-2H3/t5-,6+/m0/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,3-4H2,1-2H3",0,2
1845,I3C6OOH2-1-AB1,I3C6OOH2-1,CC[C@@H](C)[C@H]([CH2])OO,[CH2][C@@H]([C@H](C)CC)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,3-4H2,1-2H3/t5-,6+/m1/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,3-4H2,1-2H3",0,2
1846,I3C6OOH2-1-AA1,I3C6OOH2-1,CC[C@@H](C)[C@@H]([CH2])OO,[CH2][C@H]([C@H](C)CC)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,3-4H2,1-2H3/t5-,6-/m1/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,3-4H2,1-2H3",0,2
1847,I3C6OOH2-1O2-AA0,I3C6OOH2-1O2,CC[C@H](C)[C@H](CO[O])OO,CC[C@H](C)[C@H](CO[O])OO,"InChI=1S/C6H13O4/c1-3-5(2)6(10-8)4-9-7/h5-6,8H,3-4H2,1-2H3/t5-,6-/m0/s1","InChI=1S/C6H13O4/c1-3-5(2)6(10-8)4-9-7/h5-6,8H,3-4H2,1-2H3",0,2
1848,I3C6OOH2-1O2-AB0,I3C6OOH2-1O2,CC[C@H](C)[C@@H](CO[O])OO,CC[C@H](C)[C@@H](CO[O])OO,"InChI=1S/C6H13O4/c1-3-5(2)6(10-8)4-9-7/h5-6,8H,3-4H2,1-2H3/t5-,6+/m0/s1","InChI=1S/C6H13O4/c1-3-5(2)6(10-8)4-9-7/h5-6,8H,3-4H2,1-2H3",0,2
1849,I3C6OOH2-1O2-AB1,I3C6OOH2-1O2,CC[C@@H](C)[C@H](CO[O])OO,CC[C@@H](C)[C@H](CO[O])OO,"InChI=1S/C6H13O4/c1-3-5(2)6(10-8)4-9-7/h5-6,8H,3-4H2,1-2H3/t5-,6+/m1/s1","InChI=1S/C6H13O4/c1-3-5(2)6(10-8)4-9-7/h5-6,8H,3-4H2,1-2H3",0,2
1850,I3C6OOH2-1O2-AA1,I3C6OOH2-1O2,CC[C@@H](C)[C@@H](CO[O])OO,CC[C@@H](C)[C@@H](CO[O])OO,"InChI=1S/C6H13O4/c1-3-5(2)6(10-8)4-9-7/h5-6,8H,3-4H2,1-2H3/t5-,6-/m1/s1","InChI=1S/C6H13O4/c1-3-5(2)6(10-8)4-9-7/h5-6,8H,3-4H2,1-2H3",0,2
1851,I3C6OOH2-3-A0,I3C6OOH2-3,CC[C](C)[C@H](C)OO,CC[C](C)[C@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h6-7H,4H2,1-3H3/t6-/m0/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h6-7H,4H2,1-3H3",0,2
1852,I3C6OOH2-3-A1,I3C6OOH2-3,CC[C](C)[C@@H](C)OO,CC[C](C)[C@@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h6-7H,4H2,1-3H3/t6-/m1/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h6-7H,4H2,1-3H3",0,2
1853,I3C6OOH2-3O2-AA0,I3C6OOH2-3O2,CC[C@@](C)([C@H](C)OO)O[O],CC[C@@](C)([C@H](C)OO)O[O],"InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7H,4H2,1-3H3/t5-,6-/m0/s1","InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7H,4H2,1-3H3",0,2
1854,I3C6OOH2-3O2-AB0,I3C6OOH2-3O2,CC[C@](C)([C@H](C)OO)O[O],CC[C@](C)([C@H](C)OO)O[O],"InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7H,4H2,1-3H3/t5-,6+/m0/s1","InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7H,4H2,1-3H3",0,2
1855,I3C6OOH2-3O2-AB1,I3C6OOH2-3O2,CC[C@@](C)([C@@H](C)OO)O[O],CC[C@@](C)([C@@H](C)OO)O[O],"InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7H,4H2,1-3H3/t5-,6+/m1/s1","InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7H,4H2,1-3H3",0,2
1856,I3C6OOH2-3O2-AA1,I3C6OOH2-3O2,CC[C@](C)([C@@H](C)OO)O[O],CC[C@](C)([C@@H](C)OO)O[O],"InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7H,4H2,1-3H3/t5-,6-/m1/s1","InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,7H,4H2,1-3H3",0,2
1857,I3C6OOH2-4-AA0,I3C6OOH2-4,CC[C@H]([CH2])[C@H](C)OO,[CH2][C@@H](CC)[C@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,2,4H2,1,3H3/t5-,6-/m0/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,2,4H2,1,3H3",0,2
1858,I3C6OOH2-4-AB0,I3C6OOH2-4,CC[C@H]([CH2])[C@@H](C)OO,[CH2][C@@H](CC)[C@@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,2,4H2,1,3H3/t5-,6+/m0/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,2,4H2,1,3H3",0,2
1859,I3C6OOH2-4-AB1,I3C6OOH2-4,CC[C@@H]([CH2])[C@H](C)OO,[CH2][C@H](CC)[C@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,2,4H2,1,3H3/t5-,6+/m1/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,2,4H2,1,3H3",0,2
1860,I3C6OOH2-4-AA1,I3C6OOH2-4,CC[C@@H]([CH2])[C@@H](C)OO,[CH2][C@H](CC)[C@@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,2,4H2,1,3H3/t5-,6-/m1/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,2,4H2,1,3H3",0,2
1861,I3C6OOH2-4O2-AA0,I3C6OOH2-4O2,CC[C@@H](CO[O])[C@H](C)OO,CC[C@@H](CO[O])[C@H](C)OO,"InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-6,8H,3-4H2,1-2H3/t5-,6-/m0/s1","InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-6,8H,3-4H2,1-2H3",0,2
1862,I3C6OOH2-4O2-AB0,I3C6OOH2-4O2,CC[C@H](CO[O])[C@H](C)OO,CC[C@H](CO[O])[C@H](C)OO,"InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-6,8H,3-4H2,1-2H3/t5-,6+/m0/s1","InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-6,8H,3-4H2,1-2H3",0,2
1863,I3C6OOH2-4O2-AB1,I3C6OOH2-4O2,CC[C@@H](CO[O])[C@@H](C)OO,CC[C@@H](CO[O])[C@@H](C)OO,"InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-6,8H,3-4H2,1-2H3/t5-,6+/m1/s1","InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-6,8H,3-4H2,1-2H3",0,2
1864,I3C6OOH2-4O2-AA1,I3C6OOH2-4O2,CC[C@H](CO[O])[C@@H](C)OO,CC[C@H](CO[O])[C@@H](C)OO,"InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-6,8H,3-4H2,1-2H3/t5-,6-/m1/s1","InChI=1S/C6H13O4/c1-3-6(4-9-7)5(2)10-8/h5-6,8H,3-4H2,1-2H3",0,2
1865,I3C6OOH2-5-AA0,I3C6OOH2-5,C[CH][C@H](C)[C@H](C)OO,C[CH][C@H](C)[C@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h4-7H,1-3H3/t5-,6-/m0/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h4-7H,1-3H3",0,2
1866,I3C6OOH2-5-AB0,I3C6OOH2-5,C[CH][C@H](C)[C@@H](C)OO,C[CH][C@H](C)[C@@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h4-7H,1-3H3/t5-,6+/m0/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h4-7H,1-3H3",0,2
1867,I3C6OOH2-5-AB1,I3C6OOH2-5,C[CH][C@@H](C)[C@H](C)OO,C[CH][C@@H](C)[C@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h4-7H,1-3H3/t5-,6+/m1/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h4-7H,1-3H3",0,2
1868,I3C6OOH2-5-AA1,I3C6OOH2-5,C[CH][C@@H](C)[C@@H](C)OO,C[CH][C@@H](C)[C@@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h4-7H,1-3H3/t5-,6-/m1/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h4-7H,1-3H3",0,2
1869,I3C6OOH2-5O2-ABB1,I3C6OOH2-5O2,C[C@H]([C@H](C)OO)[C@H](C)O[O],C[C@@H]([C@H](C)O[O])[C@H](C)OO,"InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3/t4-,5+,6+/m1/s1","InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3",0,2
1870,I3C6OOH2-5O2-ABA1,I3C6OOH2-5O2,C[C@H]([C@H](C)OO)[C@@H](C)O[O],C[C@@H]([C@@H](C)O[O])[C@H](C)OO,"InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3/t4-,5+,6-/m1/s1","InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3",0,2
1871,I3C6OOH2-5O2-AAB1,I3C6OOH2-5O2,C[C@H]([C@@H](C)OO)[C@H](C)O[O],C[C@@H]([C@H](C)O[O])[C@@H](C)OO,"InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3/t4-,5-,6+/m1/s1","InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3",0,2
1872,I3C6OOH2-5O2-AAA1,I3C6OOH2-5O2,C[C@H]([C@@H](C)OO)[C@@H](C)O[O],C[C@@H]([C@@H](C)O[O])[C@@H](C)OO,"InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3/t4-,5-,6-/m1/s1","InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3",0,2
1873,I3C6OOH2-5O2-AAA0,I3C6OOH2-5O2,C[C@@H]([C@H](C)OO)[C@H](C)O[O],C[C@H]([C@H](C)O[O])[C@H](C)OO,"InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3/t4-,5-,6-/m0/s1","InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3",0,2
1874,I3C6OOH2-5O2-AAB0,I3C6OOH2-5O2,C[C@@H]([C@H](C)OO)[C@@H](C)O[O],C[C@H]([C@@H](C)O[O])[C@H](C)OO,"InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3/t4-,5-,6+/m0/s1","InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3",0,2
1875,I3C6OOH2-5O2-ABA0,I3C6OOH2-5O2,C[C@@H]([C@@H](C)OO)[C@H](C)O[O],C[C@H]([C@H](C)O[O])[C@@H](C)OO,"InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3/t4-,5+,6-/m0/s1","InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3",0,2
1876,I3C6OOH2-5O2-ABB0,I3C6OOH2-5O2,C[C@@H]([C@@H](C)OO)[C@@H](C)O[O],C[C@H]([C@@H](C)O[O])[C@@H](C)OO,"InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3/t4-,5+,6+/m0/s1","InChI=1S/C6H13O4/c1-4(5(2)9-7)6(3)10-8/h4-7H,1-3H3",0,2
1877,I3C6OOH2-6-AA0,I3C6OOH2-6,[CH2]C[C@H](C)[C@H](C)OO,[CH2]C[C@H](C)[C@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,1,4H2,2-3H3/t5-,6-/m0/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,1,4H2,2-3H3",0,2
1878,I3C6OOH2-6-AB0,I3C6OOH2-6,[CH2]C[C@H](C)[C@@H](C)OO,[CH2]C[C@H](C)[C@@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,1,4H2,2-3H3/t5-,6+/m0/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,1,4H2,2-3H3",0,2
1879,I3C6OOH2-6-AB1,I3C6OOH2-6,[CH2]C[C@@H](C)[C@H](C)OO,[CH2]C[C@@H](C)[C@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,1,4H2,2-3H3/t5-,6+/m1/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,1,4H2,2-3H3",0,2
1880,I3C6OOH2-6-AA1,I3C6OOH2-6,[CH2]C[C@@H](C)[C@@H](C)OO,[CH2]C[C@@H](C)[C@@H](C)OO,"InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,1,4H2,2-3H3/t5-,6-/m1/s1","InChI=1S/C6H13O2/c1-4-5(2)6(3)8-7/h5-7H,1,4H2,2-3H3",0,2
1881,I3C6OOH2-6O2-AA0,I3C6OOH2-6O2,C[C@@H](CCO[O])[C@H](C)OO,C[C@@H](CCO[O])[C@H](C)OO,"InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-6,8H,3-4H2,1-2H3/t5-,6-/m0/s1","InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-6,8H,3-4H2,1-2H3",0,2
1882,I3C6OOH2-6O2-AB0,I3C6OOH2-6O2,C[C@@H](CCO[O])[C@@H](C)OO,C[C@@H](CCO[O])[C@@H](C)OO,"InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-6,8H,3-4H2,1-2H3/t5-,6+/m0/s1","InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-6,8H,3-4H2,1-2H3",0,2
1883,I3C6OOH2-6O2-AB1,I3C6OOH2-6O2,C[C@H](CCO[O])[C@H](C)OO,C[C@H](CCO[O])[C@H](C)OO,"InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-6,8H,3-4H2,1-2H3/t5-,6+/m1/s1","InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-6,8H,3-4H2,1-2H3",0,2
1884,I3C6OOH2-6O2-AA1,I3C6OOH2-6O2,C[C@H](CCO[O])[C@@H](C)OO,C[C@H](CCO[O])[C@@H](C)OO,"InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-6,8H,3-4H2,1-2H3/t5-,6-/m1/s1","InChI=1S/C6H13O4/c1-5(3-4-9-7)6(2)10-8/h5-6,8H,3-4H2,1-2H3",0,2
1885,I3C6OOH3-1-A0,I3C6OOH3-1,[CH2]C[C@@](C)(CC)OO,[CH2]C[C@@](C)(CC)OO,"InChI=1S/C6H13O2/c1-4-6(3,5-2)8-7/h7H,1,4-5H2,2-3H3/t6-/m0/s1","InChI=1S/C6H13O2/c1-4-6(3,5-2)8-7/h7H,1,4-5H2,2-3H3",0,2
1886,I3C6OOH3-1-A1,I3C6OOH3-1,[CH2]C[C@](C)(CC)OO,[CH2]C[C@](C)(CC)OO,"InChI=1S/C6H13O2/c1-4-6(3,5-2)8-7/h7H,1,4-5H2,2-3H3/t6-/m1/s1","InChI=1S/C6H13O2/c1-4-6(3,5-2)8-7/h7H,1,4-5H2,2-3H3",0,2
1887,I3C6OOH3-1O2-A0,I3C6OOH3-1O2,CC[C@@](C)(CCO[O])OO,CC[C@@](C)(CCO[O])OO,"InChI=1S/C6H13O4/c1-3-6(2,10-8)4-5-9-7/h8H,3-5H2,1-2H3/t6-/m0/s1","InChI=1S/C6H13O4/c1-3-6(2,10-8)4-5-9-7/h8H,3-5H2,1-2H3",0,2
1888,I3C6OOH3-1O2-A1,I3C6OOH3-1O2,CC[C@](C)(CCO[O])OO,CC[C@](C)(CCO[O])OO,"InChI=1S/C6H13O4/c1-3-6(2,10-8)4-5-9-7/h8H,3-5H2,1-2H3/t6-/m1/s1","InChI=1S/C6H13O4/c1-3-6(2,10-8)4-5-9-7/h8H,3-5H2,1-2H3",0,2
1889,I3C6OOH3-2-A0,I3C6OOH3-2,C[CH][C@@](C)(CC)OO,C[CH][C@@](C)(CC)OO,"InChI=1S/C6H13O2/c1-4-6(3,5-2)8-7/h4,7H,5H2,1-3H3/t6-/m0/s1","InChI=1S/C6H13O2/c1-4-6(3,5-2)8-7/h4,7H,5H2,1-3H3",0,2
1890,I3C6OOH3-2-A1,I3C6OOH3-2,C[CH][C@](C)(CC)OO,C[CH][C@](C)(CC)OO,"InChI=1S/C6H13O2/c1-4-6(3,5-2)8-7/h4,7H,5H2,1-3H3/t6-/m1/s1","InChI=1S/C6H13O2/c1-4-6(3,5-2)8-7/h4,7H,5H2,1-3H3",0,2
1891,I3C6OOH3-2O2-AA0,I3C6OOH3-2O2,CC[C@@](C)([C@H](C)O[O])OO,CC[C@@](C)([C@H](C)O[O])OO,"InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,8H,4H2,1-3H3/t5-,6-/m0/s1","InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,8H,4H2,1-3H3",0,2
1892,I3C6OOH3-2O2-AB0,I3C6OOH3-2O2,CC[C@](C)([C@H](C)O[O])OO,CC[C@](C)([C@H](C)O[O])OO,"InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,8H,4H2,1-3H3/t5-,6+/m0/s1","InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,8H,4H2,1-3H3",0,2
1893,I3C6OOH3-2O2-AB1,I3C6OOH3-2O2,CC[C@@](C)([C@@H](C)O[O])OO,CC[C@@](C)([C@@H](C)O[O])OO,"InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,8H,4H2,1-3H3/t5-,6+/m1/s1","InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,8H,4H2,1-3H3",0,2
1894,I3C6OOH3-2O2-AA1,I3C6OOH3-2O2,CC[C@](C)([C@@H](C)O[O])OO,CC[C@](C)([C@@H](C)O[O])OO,"InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,8H,4H2,1-3H3/t5-,6-/m1/s1","InChI=1S/C6H13O4/c1-4-6(3,10-8)5(2)9-7/h5,8H,4H2,1-3H3",0,2
1895,I3C6OOH3-4,I3C6OOH3-4,CCC([CH2])(CC)OO,[CH2]C(CC)(CC)OO,"InChI=1S/C6H13O2/c1-4-6(3,5-2)8-7/h7H,3-5H2,1-2H3","InChI=1S/C6H13O2/c1-4-6(3,5-2)8-7/h7H,3-5H2,1-2H3",0,2
1896,I3C6OOH3-4O2,I3C6OOH3-4O2,CCC(CC)(CO[O])OO,CCC(CC)(CO[O])OO,"InChI=1S/C6H13O4/c1-3-6(4-2,10-8)5-9-7/h8H,3-5H2,1-2H3","InChI=1S/C6H13O4/c1-3-6(4-2,10-8)5-9-7/h8H,3-5H2,1-2H3",0,2
1897,I3C6OOH4-1-A0,I3C6OOH4-1,[CH2]C[C@@H](CC)COO,[CH2]C[C@@H](CC)COO,"InChI=1S/C6H13O2/c1-3-6(4-2)5-8-7/h6-7H,1,3-5H2,2H3/t6-/m0/s1","InChI=1S/C6H13O2/c1-3-6(4-2)5-8-7/h6-7H,1,3-5H2,2H3",0,2
1898,I3C6OOH4-1-A1,I3C6OOH4-1,[CH2]C[C@H](CC)COO,[CH2]C[C@H](CC)COO,"InChI=1S/C6H13O2/c1-3-6(4-2)5-8-7/h6-7H,1,3-5H2,2H3/t6-/m1/s1","InChI=1S/C6H13O2/c1-3-6(4-2)5-8-7/h6-7H,1,3-5H2,2H3",0,2
1899,I3C6OOH4-1O2-A0,I3C6OOH4-1O2,CC[C@@H](CCO[O])COO,CC[C@@H](CCO[O])COO,"InChI=1S/C6H13O4/c1-2-6(5-10-8)3-4-9-7/h6,8H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H13O4/c1-2-6(5-10-8)3-4-9-7/h6,8H,2-5H2,1H3",0,2
1900,I3C6OOH4-1O2-A1,I3C6OOH4-1O2,CC[C@H](CCO[O])COO,CC[C@H](CCO[O])COO,"InChI=1S/C6H13O4/c1-2-6(5-10-8)3-4-9-7/h6,8H,2-5H2,1H3/t6-/m1/s1","InChI=1S/C6H13O4/c1-2-6(5-10-8)3-4-9-7/h6,8H,2-5H2,1H3",0,2
